scenario_id,student_id,rank,project_id
stable_matching,146,4,152
stable_matching,146,5,57
stable_matching,147,1,2
stable_matching,147,2,10
stable_matching,147,3,26
stable_matching,147,4,110
stable_matching,147,5,104
stable_matching,148,1,17
stable_matching,148,2,20
stable_matching,148,3,37
stable_matching,148,4,93
stable_matching,148,5,151
stable_matching,149,1,36
stable_matching,149,2,61
stable_matching,149,3,62
stable_matching,149,4,102
stable_matching,149,5,34
stable_matching,150,1,9
stable_matching,150,2,22
stable_matching,150,3,46
stable_matching,150,4,32
stable_matching,150,5,84
stable_matching,151,1,1
stable_matching,151,2,11
stable_matching,151,3,9
stable_matching,151,4,113
stable_matching,151,5,119
stable_matching,152,1,17
stable_matching,152,2,18
stable_matching,152,3,34
stable_matching,152,4,19
stable_matching,152,5,20
stable_matching,153,1,17
stable_matching,153,2,93
stable_matching,153,3,20
stable_matching,153,4,151
stable_matching,153,5,34
stable_matching,154,1,17
stable_matching,154,2,102
stable_matching,154,3,10
stable_matching,154,4,15
stable_matching,154,5,20
stable_matching,155,1,36
stable_matching,155,2,61
stable_matching,155,3,62
stable_matching,155,4,102
stable_matching,155,5,34
stable_matching,156,1,17
stable_matching,156,2,20
stable_matching,156,3,37
stable_matching,156,4,93
stable_matching,156,5,102
stable_matching,157,1,36
stable_matching,157,2,61
stable_matching,157,3,62
stable_matching,157,4,102
stable_matching,157,5,34
stable_matching,158,1,36
stable_matching,158,2,61
stable_matching,158,3,62
stable_matching,158,4,34
stable_matching,158,5,189
stable_matching,159,1,36
stable_matching,159,2,61
stable_matching,159,3,62
stable_matching,159,4,102
stable_matching,159,5,34
stable_matching,160,1,1
stable_matching,160,2,17
stable_matching,160,3,11
stable_matching,160,4,22
stable_matching,160,5,9
stable_matching,161,1,3
stable_matching,161,2,59
stable_matching,161,3,62
stable_matching,161,4,76
stable_matching,161,5,2
stable_matching,162,1,17
stable_matching,162,2,93
stable_matching,162,3,102
stable_matching,162,4,18
stable_matching,162,5,34
stable_matching,163,1,50
stable_matching,163,2,69
stable_matching,163,3,12
stable_matching,163,4,63
stable_matching,163,5,165
stable_matching,164,1,9
stable_matching,164,2,84
stable_matching,164,3,22
stable_matching,164,4,32
stable_matching,164,5,46
stable_matching,165,1,2
stable_matching,165,2,133
stable_matching,165,3,166
stable_matching,165,4,57
stable_matching,165,5,109
stable_matching,166,1,2
stable_matching,166,2,133
stable_matching,166,3,166
stable_matching,166,4,110
stable_matching,166,5,108
stable_matching,167,1,36
stable_matching,167,2,61
stable_matching,167,3,62
stable_matching,167,4,102
stable_matching,167,5,34
stable_matching,168,1,36
stable_matching,168,2,61
stable_matching,168,3,62
stable_matching,168,4,102
stable_matching,168,5,34
stable_matching,169,1,36
stable_matching,169,2,61
stable_matching,169,3,62
stable_matching,169,4,102
stable_matching,169,5,34
stable_matching,170,1,69
stable_matching,170,2,50
stable_matching,170,3,12
stable_matching,170,4,165
stable_matching,170,5,63
stable_matching,171,1,106
stable_matching,171,2,108
stable_matching,171,3,2
stable_matching,171,4,133
stable_matching,171,5,130
stable_matching,172,1,9
stable_matching,172,2,84
stable_matching,172,3,103
stable_matching,172,4,22
stable_matching,172,5,26
stable_matching,173,1,9
stable_matching,173,2,84
stable_matching,173,3,22
stable_matching,173,4,46
stable_matching,173,5,32
stable_matching,174,1,9
stable_matching,174,2,84
stable_matching,174,3,22
stable_matching,174,4,32
stable_matching,174,5,46
stable_matching,175,1,17
stable_matching,175,2,93
stable_matching,175,3,151
stable_matching,175,4,18
stable_matching,175,5,34
stable_matching,176,1,12
stable_matching,176,2,50
stable_matching,176,3,69
stable_matching,176,4,81
stable_matching,176,5,63
stable_matching,177,1,36
stable_matching,177,2,61
stable_matching,177,3,62
stable_matching,177,4,34
stable_matching,177,5,102
stable_matching,178,1,22
stable_matching,178,2,9
stable_matching,178,3,32
stable_matching,178,4,46
stable_matching,178,5,84
stable_matching,179,1,12
stable_matching,179,2,50
stable_matching,179,3,69
stable_matching,179,4,81
stable_matching,179,5,63
stable_matching,180,1,36
stable_matching,180,2,61
stable_matching,180,3,62
stable_matching,180,4,34
stable_matching,180,5,53
stable_matching,181,1,20
stable_matching,181,2,37
stable_matching,181,3,17
stable_matching,181,4,10
stable_matching,181,5,15
stable_matching,182,1,2
stable_matching,182,2,133
stable_matching,182,3,166
stable_matching,182,4,104
stable_matching,182,5,111
stable_matching,183,1,26
stable_matching,183,2,2
stable_matching,183,3,9
stable_matching,183,4,10
stable_matching,183,5,22
stable_matching,184,1,2
stable_matching,184,2,133
stable_matching,184,3,166
stable_matching,184,4,108
stable_matching,184,5,111
stable_matching,185,1,169
stable_matching,185,2,183
stable_matching,185,3,20
stable_matching,185,4,37
stable_matching,185,5,9
stable_matching,186,1,1
stable_matching,186,2,11
stable_matching,186,3,17
stable_matching,186,4,3
stable_matching,186,5,34
stable_matching,187,1,36
stable_matching,187,2,61
stable_matching,187,3,62
stable_matching,187,4,102
stable_matching,187,5,34
stable_matching,188,1,9
stable_matching,188,2,84
stable_matching,188,3,103
stable_matching,188,4,26
stable_matching,188,5,22
stable_matching,189,1,9
stable_matching,189,2,84
stable_matching,189,3,22
stable_matching,189,4,32
stable_matching,189,5,46
stable_matching,190,1,107
stable_matching,190,2,111
stable_matching,190,3,109
stable_matching,190,4,110
stable_matching,190,5,104
stable_matching,191,1,111
stable_matching,191,2,110
stable_matching,191,3,104
stable_matching,191,4,107
stable_matching,191,5,109
stable_matching,192,1,2
stable_matching,192,2,152
stable_matching,192,3,57
stable_matching,192,4,1
stable_matching,192,5,11
stable_matching,193,1,12
stable_matching,193,2,50
stable_matching,193,3,69
stable_matching,193,4,81
stable_matching,193,5,63
stable_matching,194,1,9
stable_matching,194,2,84
stable_matching,194,3,22
stable_matching,194,4,32
stable_matching,194,5,46
stable_matching,195,1,36
stable_matching,195,2,61
stable_matching,195,3,62
stable_matching,195,4,2
stable_matching,195,5,102
stable_matching,196,1,9
stable_matching,196,2,84
stable_matching,196,3,103
stable_matching,196,4,43
stable_matching,196,5,118
stable_matching,197,1,9
stable_matching,197,2,145
stable_matching,197,3,84
stable_matching,197,4,22
stable_matching,197,5,26
stable_matching,198,1,36
stable_matching,198,2,62
stable_matching,198,3,61
stable_matching,198,4,17
stable_matching,198,5,1
stable_matching,199,1,12
stable_matching,199,2,50
stable_matching,199,3,69
stable_matching,199,4,81
stable_matching,199,5,63
stable_matching,200,1,9
stable_matching,200,2,145
stable_matching,200,3,22
stable_matching,200,4,84
stable_matching,200,5,26
stable_matching,201,1,20
stable_matching,201,2,37
stable_matching,201,3,169
stable_matching,201,4,15
stable_matching,201,5,17
stable_matching,202,1,110
stable_matching,202,2,107
stable_matching,202,3,111
stable_matching,202,4,104
stable_matching,202,5,109
stable_matching,203,1,36
stable_matching,203,2,61
stable_matching,203,3,62
stable_matching,203,4,34
stable_matching,203,5,102
stable_matching,204,1,62
stable_matching,204,2,36
stable_matching,204,3,61
stable_matching,204,4,102
stable_matching,204,5,34
stable_matching,205,1,17
stable_matching,205,2,20
stable_matching,205,3,37
stable_matching,205,4,169
stable_matching,205,5,93
stable_matching,206,1,17
stable_matching,206,2,18
stable_matching,206,3,34
stable_matching,206,4,19
stable_matching,206,5,53
stable_matching,207,1,2
stable_matching,207,2,133
stable_matching,207,3,166
stable_matching,207,4,108
stable_matching,207,5,111
stable_matching,208,1,22
stable_matching,208,2,31
stable_matching,208,3,9
stable_matching,208,4,86
stable_matching,208,5,46
stable_matching,209,1,17
stable_matching,209,2,1
stable_matching,209,3,22
stable_matching,209,4,180
stable_matching,209,5,11
stable_matching,210,1,2
stable_matching,210,2,57
stable_matching,210,3,152
stable_matching,210,4,1
stable_matching,210,5,11
stable_matching,211,1,1
stable_matching,211,2,11
stable_matching,211,3,17
stable_matching,211,4,22
stable_matching,211,5,20
stable_matching,212,1,17
stable_matching,212,2,102
stable_matching,212,3,93
stable_matching,212,4,20
stable_matching,212,5,10
stable_matching,213,1,2
stable_matching,213,2,133
stable_matching,213,3,108
stable_matching,213,4,166
stable_matching,213,5,110
stable_matching,214,1,20
stable_matching,214,2,37
stable_matching,214,3,17
stable_matching,214,4,10
stable_matching,214,5,61
stable_matching,215,1,2
stable_matching,215,2,133
stable_matching,215,3,166
stable_matching,215,4,111
stable_matching,215,5,104
stable_matching,216,1,108
stable_matching,216,2,106
stable_matching,216,3,2
stable_matching,216,4,20
stable_matching,216,5,133
stable_matching,217,1,3
stable_matching,217,2,59
stable_matching,217,3,62
stable_matching,217,4,48
stable_matching,217,5,20
stable_matching,218,1,48
stable_matching,218,2,59
stable_matching,218,3,18
stable_matching,218,4,17
stable_matching,218,5,1
stable_matching,219,1,36
stable_matching,219,2,61
stable_matching,219,3,62
stable_matching,219,4,102
stable_matching,219,5,34
stable_matching,220,1,1
stable_matching,220,2,11
stable_matching,220,3,17
stable_matching,220,4,22
stable_matching,220,5,18
stable_matching,221,1,9
stable_matching,221,2,84
stable_matching,221,3,22
stable_matching,221,4,46
stable_matching,221,5,32
stable_matching,222,1,69
stable_matching,222,2,12
stable_matching,222,3,50
stable_matching,222,4,81
stable_matching,222,5,63
stable_matching,223,1,22
stable_matching,223,2,9
stable_matching,223,3,46
stable_matching,223,4,32
stable_matching,223,5,84
stable_matching,224,1,1
stable_matching,224,2,11
stable_matching,224,3,9
stable_matching,224,4,119
stable_matching,224,5,66
stable_matching,225,1,36
stable_matching,225,2,61
stable_matching,225,3,189
stable_matching,225,4,34
stable_matching,225,5,62
stable_matching,226,1,36
stable_matching,226,2,61
stable_matching,226,3,62
stable_matching,226,4,102
stable_matching,226,5,34
stable_matching,227,1,111
stable_matching,227,2,104
stable_matching,227,3,110
stable_matching,227,4,109
stable_matching,227,5,107
stable_matching,228,1,22
stable_matching,228,2,9
stable_matching,228,3,32
stable_matching,228,4,46
stable_matching,228,5,84
stable_matching,229,1,27
stable_matching,229,2,101
stable_matching,229,3,15
stable_matching,229,4,106
stable_matching,229,5,111
stable_matching,230,1,36
stable_matching,230,2,61
stable_matching,230,3,34
stable_matching,230,4,189
stable_matching,230,5,53
stable_matching,231,1,12
stable_matching,231,2,50
stable_matching,231,3,69
stable_matching,231,4,81
stable_matching,231,5,63
stable_matching,232,1,12
stable_matching,232,2,50
stable_matching,232,3,69
stable_matching,232,4,81
stable_matching,232,5,63
stable_matching,233,1,17
stable_matching,233,2,93
stable_matching,233,3,151
stable_matching,233,4,18
stable_matching,233,5,34
stable_matching,234,1,12
stable_matching,234,2,50
stable_matching,234,3,69
stable_matching,234,4,81
stable_matching,234,5,73
stable_matching,235,1,17
stable_matching,235,2,151
stable_matching,235,3,93
stable_matching,235,4,18
stable_matching,235,5,34
stable_matching,236,1,9
stable_matching,236,2,84
stable_matching,236,3,22
stable_matching,236,4,1
stable_matching,236,5,46
stable_matching,237,1,15
stable_matching,237,2,27
stable_matching,237,3,108
stable_matching,237,4,104
stable_matching,237,5,101
stable_matching,238,1,2
stable_matching,238,2,133
stable_matching,238,3,166
stable_matching,238,4,108
stable_matching,238,5,111
stable_matching,239,1,102
stable_matching,239,2,2
stable_matching,239,3,17
stable_matching,239,4,22
stable_matching,239,5,9
stable_matching,240,1,9
stable_matching,240,2,145
stable_matching,240,3,26
stable_matching,240,4,84
stable_matching,240,5,22
stable_matching,241,1,2
stable_matching,241,2,133
stable_matching,241,3,166
stable_matching,241,4,108
stable_matching,241,5,111
stable_matching,242,1,2
stable_matching,242,2,108
stable_matching,242,3,106
stable_matching,242,4,152
stable_matching,242,5,57
stable_matching,243,1,9
stable_matching,243,2,84
stable_matching,243,3,22
stable_matching,243,4,46
stable_matching,243,5,32
stable_matching,244,1,2
stable_matching,244,2,133
stable_matching,244,3,166
stable_matching,244,4,108
stable_matching,244,5,106
stable_matching,245,1,36
stable_matching,245,2,62
stable_matching,245,3,61
stable_matching,245,4,102
stable_matching,245,5,34
stable_matching,246,1,26
stable_matching,246,2,9
stable_matching,246,3,2
stable_matching,246,4,10
stable_matching,246,5,145
stable_matching,247,1,18
stable_matching,247,2,34
stable_matching,247,3,17
stable_matching,247,4,19
stable_matching,247,5,53
stable_matching,248,1,108
stable_matching,248,2,106
stable_matching,248,3,2
stable_matching,248,4,133
stable_matching,248,5,130
stable_matching,249,1,9
stable_matching,249,2,84
stable_matching,249,3,22
stable_matching,249,4,46
stable_matching,249,5,32
stable_matching,250,1,69
stable_matching,250,2,50
stable_matching,250,3,12
stable_matching,250,4,63
stable_matching,250,5,165
stable_matching,251,1,111
stable_matching,251,2,109
stable_matching,251,3,107
stable_matching,251,4,104
stable_matching,251,5,110
stable_matching,252,1,36
stable_matching,252,2,61
stable_matching,252,3,62
stable_matching,252,4,34
stable_matching,252,5,102
stable_matching,253,1,9
stable_matching,253,2,84
stable_matching,253,3,22
stable_matching,253,4,32
stable_matching,253,5,46
stable_matching,254,1,36
stable_matching,254,2,61
stable_matching,254,3,62
stable_matching,254,4,102
stable_matching,254,5,34
stable_matching,255,1,12
stable_matching,255,2,50
stable_matching,255,3,69
stable_matching,255,4,81
stable_matching,255,5,63
stable_matching,256,1,2
stable_matching,256,2,57
stable_matching,256,3,152
stable_matching,256,4,143
stable_matching,256,5,10
stable_matching,257,1,12
stable_matching,257,2,50
stable_matching,257,3,69
stable_matching,257,4,81
stable_matching,257,5,63
stable_matching,258,1,9
stable_matching,258,2,84
stable_matching,258,3,22
stable_matching,258,4,46
stable_matching,258,5,32
stable_matching,259,1,22
stable_matching,259,2,9
stable_matching,259,3,46
stable_matching,259,4,32
stable_matching,259,5,84
stable_matching,260,1,36
stable_matching,260,2,62
stable_matching,260,3,2
stable_matching,260,4,61
stable_matching,260,5,17
stable_matching,261,1,36
stable_matching,261,2,61
stable_matching,261,3,62
stable_matching,261,4,34
stable_matching,261,5,102
stable_matching,262,1,9
stable_matching,262,2,145
stable_matching,262,3,22
stable_matching,262,4,84
stable_matching,262,5,26
stable_matching,263,1,169
stable_matching,263,2,183
stable_matching,263,3,20
stable_matching,263,4,37
stable_matching,263,5,9
stable_matching,264,1,26
stable_matching,264,2,2
stable_matching,264,3,9
stable_matching,264,4,10
stable_matching,264,5,145
stable_matching,265,1,2
stable_matching,265,2,133
stable_matching,265,3,166
stable_matching,265,4,111
stable_matching,265,5,108
stable_matching,266,1,9
stable_matching,266,2,84
stable_matching,266,3,22
stable_matching,266,4,46
stable_matching,266,5,32
stable_matching,267,1,36
stable_matching,267,2,61
stable_matching,267,3,165
stable_matching,267,4,34
stable_matching,267,5,71
stable_matching,268,1,36
stable_matching,268,2,61
stable_matching,268,3,62
stable_matching,268,4,34
stable_matching,268,5,102
stable_matching,269,1,17
stable_matching,269,2,20
stable_matching,269,3,37
stable_matching,269,4,160
stable_matching,269,5,93
stable_matching,270,1,106
stable_matching,270,2,108
stable_matching,270,3,2
stable_matching,270,4,133
stable_matching,270,5,130
stable_matching,271,1,9
stable_matching,271,2,84
stable_matching,271,3,103
stable_matching,271,4,22
stable_matching,271,5,26
stable_matching,272,1,2
stable_matching,272,2,133
stable_matching,272,3,166
stable_matching,272,4,108
stable_matching,272,5,109
stable_matching,273,1,36
stable_matching,273,2,34
stable_matching,273,3,2
stable_matching,273,4,53
stable_matching,273,5,9
stable_matching,274,1,12
stable_matching,274,2,50
stable_matching,274,3,69
stable_matching,274,4,63
stable_matching,274,5,81
stable_matching,275,1,9
stable_matching,275,2,145
stable_matching,275,3,84
stable_matching,275,4,26
stable_matching,275,5,22
stable_matching,276,1,36
stable_matching,276,2,61
stable_matching,276,3,62
stable_matching,276,4,17
stable_matching,276,5,22
stable_matching,277,1,20
stable_matching,277,2,37
stable_matching,277,3,17
stable_matching,277,4,169
stable_matching,277,5,93
stable_matching,278,1,12
stable_matching,278,2,69
stable_matching,278,3,50
stable_matching,278,4,63
stable_matching,278,5,81
stable_matching,279,1,36
stable_matching,279,2,61
stable_matching,279,3,62
stable_matching,279,4,102
stable_matching,279,5,34
stable_matching,280,1,9
stable_matching,280,2,84
stable_matching,280,3,43
stable_matching,280,4,103
stable_matching,280,5,118
hybrid,131,1,169
hybrid,131,2,20
hybrid,131,3,37
hybrid,131,4,183
hybrid,131,5,17
hybrid,132,1,50
hybrid,132,2,12
hybrid,132,3,69
hybrid,132,4,63
hybrid,132,5,46
hybrid,133,1,107
hybrid,133,2,110
hybrid,133,3,111
hybrid,133,4,104
hybrid,133,5,109
hybrid,134,1,63
hybrid,134,2,12
hybrid,134,3,69
hybrid,134,4,50
hybrid,134,5,81
hybrid,135,1,61
hybrid,135,2,36
hybrid,135,3,62
hybrid,135,4,102
hybrid,135,5,34
hybrid,136,1,36
hybrid,136,2,61
hybrid,136,3,62
hybrid,136,4,102
hybrid,136,5,34
hybrid,137,1,34
hybrid,137,2,36
hybrid,137,3,61
hybrid,137,4,53
hybrid,137,5,71
hybrid,138,1,3
hybrid,138,2,62
hybrid,138,3,59
hybrid,138,4,36
hybrid,138,5,48
hybrid,139,1,169
hybrid,139,2,17
hybrid,139,3,20
hybrid,139,4,37
hybrid,139,5,93
hybrid,140,1,165
hybrid,140,2,36
hybrid,140,3,61
hybrid,140,4,62
hybrid,140,5,102
hybrid,141,1,133
hybrid,141,2,2
hybrid,141,3,166
hybrid,141,4,110
hybrid,141,5,111
hybrid,142,1,93
hybrid,142,2,17
hybrid,142,3,151
hybrid,142,4,18
hybrid,142,5,20
hybrid,143,1,102
hybrid,143,2,36
hybrid,143,3,61
hybrid,143,4,62
hybrid,143,5,34
hybrid,144,1,176
hybrid,144,2,17
hybrid,144,3,18
hybrid,144,4,34
hybrid,144,5,20
hybrid,145,1,36
hybrid,145,2,62
hybrid,145,3,61
hybrid,145,4,17
hybrid,145,5,102
hybrid,146,1,2
hybrid,146,2,108
hybrid,146,3,106
hybrid,146,4,152
hybrid,146,5,57
hybrid,147,1,10
hybrid,147,2,2
hybrid,147,3,26
hybrid,147,4,110
hybrid,147,5,104
hybrid,148,1,20
hybrid,148,2,17
hybrid,148,3,37
hybrid,148,4,93
hybrid,148,5,151
hybrid,149,1,36
hybrid,149,2,61
hybrid,149,3,62
hybrid,149,4,102
hybrid,149,5,34
hybrid,150,1,46
hybrid,150,2,9
hybrid,150,3,22
hybrid,150,4,32
hybrid,150,5,84
hybrid,151,1,1
hybrid,151,2,11
hybrid,151,3,9
hybrid,151,4,113
hybrid,151,5,119
hybrid,152,1,18
hybrid,152,2,17
hybrid,152,3,34
hybrid,152,4,19
hybrid,152,5,20
hybrid,153,1,93
hybrid,153,2,17
hybrid,153,3,20
hybrid,153,4,151
hybrid,153,5,34
hybrid,154,1,10
hybrid,154,2,17
hybrid,154,3,102
hybrid,154,4,15
hybrid,154,5,20
hybrid,155,1,61
hybrid,155,2,36
hybrid,155,3,62
hybrid,155,4,102
hybrid,155,5,34
hybrid,156,1,37
hybrid,156,2,17
hybrid,156,3,20
hybrid,156,4,93
hybrid,156,5,102
hybrid,157,1,36
hybrid,157,2,61
hybrid,157,3,62
hybrid,157,4,102
hybrid,157,5,34
hybrid,158,1,189
hybrid,158,2,36
hybrid,158,3,61
hybrid,158,4,62
hybrid,158,5,34
hybrid,159,1,36
hybrid,159,2,61
hybrid,159,3,62
hybrid,159,4,102
hybrid,159,5,34
hybrid,160,1,11
hybrid,160,2,1
hybrid,160,3,17
hybrid,160,4,22
hybrid,160,5,9
hybrid,161,1,3
hybrid,161,2,59
hybrid,161,3,62
hybrid,161,4,76
hybrid,161,5,2
hybrid,162,1,93
hybrid,162,2,17
hybrid,162,3,102
hybrid,162,4,18
hybrid,162,5,34
hybrid,163,1,63
hybrid,163,2,50
hybrid,163,3,69
hybrid,163,4,12
hybrid,163,5,165
hybrid,164,1,84
hybrid,164,2,9
hybrid,164,3,22
hybrid,164,4,32
hybrid,164,5,46
hybrid,165,1,166
hybrid,165,2,2
hybrid,165,3,133
hybrid,165,4,57
hybrid,165,5,109
hybrid,166,1,110
hybrid,166,2,2
hybrid,166,3,133
hybrid,166,4,166
hybrid,166,5,108
hybrid,167,1,62
hybrid,167,2,36
hybrid,167,3,61
hybrid,167,4,102
hybrid,167,5,34
hybrid,168,1,36
hybrid,168,2,61
hybrid,168,3,62
hybrid,168,4,102
hybrid,168,5,34
hybrid,169,1,36
hybrid,169,2,61
hybrid,169,3,62
hybrid,169,4,102
hybrid,169,5,34
hybrid,170,1,69
hybrid,170,2,50
hybrid,170,3,12
hybrid,170,4,165
hybrid,170,5,63
hybrid,171,1,106
hybrid,171,2,108
hybrid,171,3,2
hybrid,171,4,133
hybrid,171,5,130
hybrid,172,1,103
hybrid,172,2,9
hybrid,172,3,84
hybrid,172,4,22
hybrid,172,5,26
hybrid,173,1,9
hybrid,173,2,84
hybrid,173,3,22
hybrid,173,4,46
hybrid,173,5,32
hybrid,174,1,9
hybrid,174,2,84
hybrid,174,3,22
hybrid,174,4,32
hybrid,174,5,46
hybrid,175,1,17
hybrid,175,2,93
hybrid,175,3,151
hybrid,175,4,18
hybrid,175,5,34
hybrid,176,1,12
hybrid,176,2,50
hybrid,176,3,69
hybrid,176,4,81
hybrid,176,5,63
hybrid,177,1,36
hybrid,177,2,61
hybrid,177,3,62
hybrid,177,4,34
hybrid,177,5,102
hybrid,178,1,22
hybrid,178,2,9
hybrid,178,3,32
hybrid,178,4,46
hybrid,178,5,84
hybrid,179,1,81
hybrid,179,2,12
hybrid,179,3,50
hybrid,179,4,69
hybrid,179,5,63
hybrid,180,1,53
hybrid,180,2,36
hybrid,180,3,61
hybrid,180,4,62
hybrid,180,5,34
hybrid,181,1,20
hybrid,181,2,37
hybrid,181,3,17
hybrid,181,4,10
hybrid,181,5,15
hybrid,182,1,2
hybrid,182,2,133
hybrid,182,3,166
hybrid,182,4,104
hybrid,182,5,111
hybrid,183,1,26
hybrid,183,2,2
hybrid,183,3,9
hybrid,183,4,10
hybrid,183,5,22
hybrid,184,1,166
hybrid,184,2,2
hybrid,184,3,133
hybrid,184,4,108
hybrid,184,5,111
hybrid,185,1,169
hybrid,185,2,183
hybrid,185,3,20
hybrid,185,4,37
hybrid,185,5,9
hybrid,186,1,11
hybrid,186,2,1
hybrid,186,3,17
hybrid,186,4,3
hybrid,186,5,34
hybrid,187,1,102
hybrid,187,2,36
hybrid,187,3,61
hybrid,187,4,62
hybrid,187,5,34
hybrid,188,1,103
hybrid,188,2,9
hybrid,188,3,84
hybrid,188,4,26
hybrid,188,5,22
hybrid,189,1,9
hybrid,189,2,84
hybrid,189,3,22
hybrid,189,4,32
hybrid,189,5,46
hybrid,190,1,107
hybrid,190,2,111
hybrid,190,3,109
hybrid,190,4,110
hybrid,190,5,104
hybrid,191,1,110
hybrid,191,2,111
hybrid,191,3,104
hybrid,191,4,107
hybrid,191,5,109
hybrid,192,1,152
hybrid,192,2,2
hybrid,192,3,57
hybrid,192,4,1
hybrid,192,5,11
hybrid,193,1,12
hybrid,193,2,50
hybrid,193,3,69
hybrid,193,4,81
hybrid,193,5,63
hybrid,194,1,84
hybrid,194,2,9
hybrid,194,3,22
hybrid,194,4,32
hybrid,194,5,46
hybrid,195,1,61
hybrid,195,2,36
hybrid,195,3,62
hybrid,195,4,2
hybrid,195,5,102
hybrid,196,1,43
hybrid,196,2,9
hybrid,196,3,84
hybrid,196,4,103
hybrid,196,5,118
hybrid,197,1,145
hybrid,197,2,9
hybrid,197,3,84
hybrid,197,4,22
hybrid,197,5,26
hybrid,198,1,36
hybrid,198,2,62
hybrid,198,3,61
hybrid,198,4,17
hybrid,198,5,1
hybrid,199,1,50
hybrid,199,2,12
hybrid,199,3,69
hybrid,199,4,81
hybrid,199,5,63
hybrid,200,1,145
hybrid,200,2,9
hybrid,200,3,22
hybrid,200,4,84
hybrid,200,5,26
hybrid,201,1,37
hybrid,201,2,20
hybrid,201,3,169
hybrid,201,4,15
hybrid,201,5,17
hybrid,202,1,110
hybrid,202,2,107
hybrid,202,3,111
hybrid,202,4,104
hybrid,202,5,109
hybrid,203,1,36
hybrid,203,2,61
hybrid,203,3,62
hybrid,203,4,34
hybrid,203,5,102
hybrid,204,1,62
hybrid,204,2,36
hybrid,204,3,61
hybrid,204,4,102
hybrid,204,5,34
hybrid,205,1,17
hybrid,205,2,20
hybrid,205,3,37
hybrid,205,4,169
hybrid,205,5,93
hybrid,206,1,18
hybrid,206,2,17
hybrid,206,3,34
hybrid,206,4,19
hybrid,206,5,53
hybrid,207,1,2
hybrid,207,2,133
hybrid,207,3,166
hybrid,207,4,108
hybrid,207,5,111
hybrid,208,1,31
hybrid,208,2,22
hybrid,208,3,9
hybrid,208,4,86
hybrid,208,5,46
hybrid,209,1,180
hybrid,209,2,17
hybrid,209,3,1
hybrid,209,4,22
hybrid,209,5,11
hybrid,210,1,57
hybrid,210,2,2
hybrid,210,3,152
hybrid,210,4,1
hybrid,210,5,11
hybrid,211,1,1
hybrid,211,2,11
hybrid,211,3,17
hybrid,211,4,22
hybrid,211,5,20
hybrid,212,1,102
hybrid,212,2,17
hybrid,212,3,93
hybrid,212,4,20
hybrid,212,5,10
hybrid,213,1,108
hybrid,213,2,2
hybrid,213,3,133
hybrid,213,4,166
hybrid,213,5,110
hybrid,214,1,37
hybrid,214,2,20
hybrid,214,3,17
hybrid,214,4,10
hybrid,214,5,61
hybrid,215,1,111
hybrid,215,2,2
hybrid,215,3,133
hybrid,215,4,166
hybrid,215,5,104
hybrid,216,1,108
hybrid,216,2,106
hybrid,216,3,2
hybrid,216,4,20
hybrid,216,5,133
hybrid,217,1,3
hybrid,217,2,59
hybrid,217,3,62
hybrid,217,4,48
hybrid,217,5,20
hybrid,218,1,48
hybrid,218,2,59
hybrid,218,3,18
hybrid,218,4,17
hybrid,218,5,1
hybrid,219,1,36
hybrid,219,2,61
hybrid,219,3,62
hybrid,219,4,102
hybrid,219,5,34
hybrid,220,1,11
hybrid,220,2,1
hybrid,220,3,17
hybrid,220,4,22
hybrid,220,5,18
hybrid,221,1,9
hybrid,221,2,84
hybrid,221,3,22
hybrid,221,4,46
hybrid,221,5,32
hybrid,222,1,69
hybrid,222,2,12
hybrid,222,3,50
hybrid,222,4,81
hybrid,222,5,63
hybrid,223,1,46
hybrid,223,2,22
hybrid,223,3,9
hybrid,223,4,32
hybrid,223,5,84
hybrid,224,1,1
hybrid,224,2,11
hybrid,224,3,9
hybrid,224,4,119
hybrid,224,5,66
hybrid,225,1,189
hybrid,225,2,36
hybrid,225,3,61
hybrid,225,4,34
hybrid,225,5,62
hybrid,226,1,62
hybrid,226,2,36
hybrid,226,3,61
hybrid,226,4,102
hybrid,226,5,34
hybrid,227,1,104
hybrid,227,2,111
hybrid,227,3,110
hybrid,227,4,109
hybrid,227,5,107
hybrid,228,1,32
hybrid,228,2,22
hybrid,228,3,9
hybrid,228,4,46
hybrid,228,5,84
hybrid,229,1,27
hybrid,229,2,101
hybrid,229,3,15
hybrid,229,4,106
hybrid,229,5,111
hybrid,230,1,189
hybrid,230,2,36
hybrid,230,3,61
hybrid,230,4,34
hybrid,230,5,53
hybrid,231,1,63
hybrid,231,2,12
hybrid,231,3,50
hybrid,231,4,69
hybrid,231,5,81
hybrid,232,1,81
hybrid,232,2,12
hybrid,232,3,50
hybrid,232,4,69
hybrid,232,5,63
hybrid,233,1,17
hybrid,233,2,93
hybrid,233,3,151
hybrid,233,4,18
hybrid,233,5,34
hybrid,234,1,81
hybrid,234,2,12
hybrid,234,3,50
hybrid,234,4,69
hybrid,234,5,73
hybrid,235,1,151
hybrid,235,2,17
hybrid,235,3,93
hybrid,235,4,18
hybrid,235,5,34
hybrid,236,1,84
hybrid,236,2,9
hybrid,236,3,22
hybrid,236,4,1
hybrid,236,5,46
hybrid,237,1,15
hybrid,237,2,27
hybrid,237,3,108
hybrid,237,4,104
hybrid,237,5,101
hybrid,238,1,111
hybrid,238,2,2
hybrid,238,3,133
