scenario_id,student_id,rank,project_id
recsys_prof_rank,220,3,17
recsys_prof_rank,220,4,1
recsys_prof_rank,220,5,11
recsys_prof_rank,220,6,18
recsys_prof_rank,220,7,34
recsys_prof_rank,220,8,49
recsys_prof_rank,220,9,9
recsys_prof_rank,220,10,20
recsys_prof_rank,220,11,19
recsys_prof_rank,220,12,53
recsys_prof_rank,220,13,51
recsys_prof_rank,220,14,31
recsys_prof_rank,220,15,86
recsys_prof_rank,220,16,2
recsys_prof_rank,220,17,32
recsys_prof_rank,220,18,37
recsys_prof_rank,220,19,3
recsys_prof_rank,220,20,46
recsys_prof_rank,221,1,9
recsys_prof_rank,221,2,84
recsys_prof_rank,221,3,22
recsys_prof_rank,221,4,145
recsys_prof_rank,221,5,26
recsys_prof_rank,221,6,46
recsys_prof_rank,221,7,2
recsys_prof_rank,221,8,32
recsys_prof_rank,221,9,31
recsys_prof_rank,221,10,92
recsys_prof_rank,221,11,68
recsys_prof_rank,221,12,103
recsys_prof_rank,221,13,66
recsys_prof_rank,221,14,10
recsys_prof_rank,221,15,57
recsys_prof_rank,221,16,174
recsys_prof_rank,221,17,43
recsys_prof_rank,221,18,1
recsys_prof_rank,221,19,11
recsys_prof_rank,221,20,138
recsys_prof_rank,222,1,69
recsys_prof_rank,222,2,50
recsys_prof_rank,222,3,12
recsys_prof_rank,222,4,63
recsys_prof_rank,222,5,81
recsys_prof_rank,222,6,73
recsys_prof_rank,222,7,114
recsys_prof_rank,222,8,194
recsys_prof_rank,222,9,165
recsys_prof_rank,222,10,43
recsys_prof_rank,222,11,141
recsys_prof_rank,222,12,150
recsys_prof_rank,222,13,126
recsys_prof_rank,222,14,46
recsys_prof_rank,222,15,3
recsys_prof_rank,222,16,59
recsys_prof_rank,222,17,48
recsys_prof_rank,222,18,17
recsys_prof_rank,222,19,1
recsys_prof_rank,222,20,19
recsys_prof_rank,223,1,22
recsys_prof_rank,223,2,9
recsys_prof_rank,223,3,32
recsys_prof_rank,223,4,84
recsys_prof_rank,223,5,46
recsys_prof_rank,223,6,68
recsys_prof_rank,223,7,174
recsys_prof_rank,223,8,31
recsys_prof_rank,223,9,199
recsys_prof_rank,223,10,26
recsys_prof_rank,223,11,103
recsys_prof_rank,223,12,145
recsys_prof_rank,223,13,66
recsys_prof_rank,223,14,10
recsys_prof_rank,223,15,15
recsys_prof_rank,223,16,51
recsys_prof_rank,223,17,17
recsys_prof_rank,223,18,86
recsys_prof_rank,223,19,1
recsys_prof_rank,223,20,18
recsys_prof_rank,224,1,1
recsys_prof_rank,224,2,11
recsys_prof_rank,224,3,66
recsys_prof_rank,224,4,119
recsys_prof_rank,224,5,9
recsys_prof_rank,224,6,113
recsys_prof_rank,224,7,84
recsys_prof_rank,224,8,92
recsys_prof_rank,224,9,138
recsys_prof_rank,224,10,145
recsys_prof_rank,224,11,34
recsys_prof_rank,224,12,2
recsys_prof_rank,224,13,17
recsys_prof_rank,224,14,53
recsys_prof_rank,224,15,18
recsys_prof_rank,224,16,22
recsys_prof_rank,224,17,26
recsys_prof_rank,224,18,19
recsys_prof_rank,224,19,3
recsys_prof_rank,224,20,10
recsys_prof_rank,225,1,36
recsys_prof_rank,225,2,61
recsys_prof_rank,225,3,189
recsys_prof_rank,225,4,34
recsys_prof_rank,225,5,71
recsys_prof_rank,225,6,62
recsys_prof_rank,225,7,66
recsys_prof_rank,225,8,53
recsys_prof_rank,225,9,125
recsys_prof_rank,225,10,102
recsys_prof_rank,225,11,161
recsys_prof_rank,225,12,165
recsys_prof_rank,225,13,180
recsys_prof_rank,225,14,17
recsys_prof_rank,225,15,20
recsys_prof_rank,225,16,2
recsys_prof_rank,225,17,26
recsys_prof_rank,225,18,10
recsys_prof_rank,225,19,22
recsys_prof_rank,225,20,19
recsys_prof_rank,226,1,36
recsys_prof_rank,226,2,61
recsys_prof_rank,226,3,62
recsys_prof_rank,226,4,102
recsys_prof_rank,226,5,34
recsys_prof_rank,226,6,71
recsys_prof_rank,226,7,53
recsys_prof_rank,226,8,66
recsys_prof_rank,226,9,125
recsys_prof_rank,226,10,161
recsys_prof_rank,226,11,189
recsys_prof_rank,226,12,165
recsys_prof_rank,226,13,1
recsys_prof_rank,226,14,26
recsys_prof_rank,226,15,17
recsys_prof_rank,226,16,15
recsys_prof_rank,226,17,10
recsys_prof_rank,226,18,2
recsys_prof_rank,226,19,20
recsys_prof_rank,226,20,19
recsys_prof_rank,227,1,110
recsys_prof_rank,227,2,111
recsys_prof_rank,227,3,104
recsys_prof_rank,227,4,107
recsys_prof_rank,227,5,109
recsys_prof_rank,227,6,2
recsys_prof_rank,227,7,133
recsys_prof_rank,227,8,166
recsys_prof_rank,227,9,10
recsys_prof_rank,227,10,26
recsys_prof_rank,227,11,15
recsys_prof_rank,227,12,66
recsys_prof_rank,227,13,80
recsys_prof_rank,227,14,108
recsys_prof_rank,227,15,101
recsys_prof_rank,227,16,57
recsys_prof_rank,227,17,92
recsys_prof_rank,227,18,106
recsys_prof_rank,227,19,27
recsys_prof_rank,227,20,1
recsys_prof_rank,228,1,9
recsys_prof_rank,228,2,84
recsys_prof_rank,228,3,22
recsys_prof_rank,228,4,32
recsys_prof_rank,228,5,103
recsys_prof_rank,228,6,46
recsys_prof_rank,228,7,68
recsys_prof_rank,228,8,191
recsys_prof_rank,228,9,174
recsys_prof_rank,228,10,199
recsys_prof_rank,228,11,26
recsys_prof_rank,228,12,43
recsys_prof_rank,228,13,31
recsys_prof_rank,228,14,150
recsys_prof_rank,228,15,2
recsys_prof_rank,228,16,118
recsys_prof_rank,228,17,15
recsys_prof_rank,228,18,66
recsys_prof_rank,228,19,10
recsys_prof_rank,228,20,57
recsys_prof_rank,229,1,110
recsys_prof_rank,229,2,106
recsys_prof_rank,229,3,111
recsys_prof_rank,229,4,108
recsys_prof_rank,229,5,101
recsys_prof_rank,229,6,15
recsys_prof_rank,229,7,27
recsys_prof_rank,229,8,109
recsys_prof_rank,229,9,107
recsys_prof_rank,229,10,104
recsys_prof_rank,229,11,2
recsys_prof_rank,229,12,133
recsys_prof_rank,229,13,129
recsys_prof_rank,229,14,123
recsys_prof_rank,229,15,130
recsys_prof_rank,229,16,22
recsys_prof_rank,229,17,76
recsys_prof_rank,229,18,83
recsys_prof_rank,229,19,26
recsys_prof_rank,229,20,10
recsys_prof_rank,230,1,36
recsys_prof_rank,230,2,61
recsys_prof_rank,230,3,34
recsys_prof_rank,230,4,189
recsys_prof_rank,230,5,71
recsys_prof_rank,230,6,53
recsys_prof_rank,230,7,62
recsys_prof_rank,230,8,66
recsys_prof_rank,230,9,102
recsys_prof_rank,230,10,125
recsys_prof_rank,230,11,161
recsys_prof_rank,230,12,165
recsys_prof_rank,230,13,180
recsys_prof_rank,230,14,17
recsys_prof_rank,230,15,9
recsys_prof_rank,230,16,22
recsys_prof_rank,230,17,2
recsys_prof_rank,230,18,15
recsys_prof_rank,230,19,10
recsys_prof_rank,230,20,20
recsys_prof_rank,231,1,50
recsys_prof_rank,231,2,69
recsys_prof_rank,231,3,12
recsys_prof_rank,231,4,73
recsys_prof_rank,231,5,63
recsys_prof_rank,231,6,81
recsys_prof_rank,231,7,114
recsys_prof_rank,231,8,43
recsys_prof_rank,231,9,141
recsys_prof_rank,231,10,194
recsys_prof_rank,231,11,165
recsys_prof_rank,231,12,126
recsys_prof_rank,231,13,46
recsys_prof_rank,231,14,3
recsys_prof_rank,231,15,59
recsys_prof_rank,231,16,48
recsys_prof_rank,231,17,17
recsys_prof_rank,231,18,19
recsys_prof_rank,231,19,11
recsys_prof_rank,231,20,10
recsys_prof_rank,232,1,50
recsys_prof_rank,232,2,12
recsys_prof_rank,232,3,69
recsys_prof_rank,232,4,73
recsys_prof_rank,232,5,81
recsys_prof_rank,232,6,63
recsys_prof_rank,232,7,43
recsys_prof_rank,232,8,114
recsys_prof_rank,232,9,141
recsys_prof_rank,232,10,46
recsys_prof_rank,232,11,150
recsys_prof_rank,232,12,194
recsys_prof_rank,232,13,126
recsys_prof_rank,232,14,165
recsys_prof_rank,232,15,159
recsys_prof_rank,232,16,3
recsys_prof_rank,232,17,48
recsys_prof_rank,232,18,1
recsys_prof_rank,232,19,17
recsys_prof_rank,232,20,59
recsys_prof_rank,233,1,17
recsys_prof_rank,233,2,93
recsys_prof_rank,233,3,151
recsys_prof_rank,233,4,18
recsys_prof_rank,233,5,51
recsys_prof_rank,233,6,34
recsys_prof_rank,233,7,20
recsys_prof_rank,233,8,19
recsys_prof_rank,233,9,37
recsys_prof_rank,233,10,169
recsys_prof_rank,233,11,125
recsys_prof_rank,233,12,15
recsys_prof_rank,233,13,160
recsys_prof_rank,233,14,183
recsys_prof_rank,233,15,53
recsys_prof_rank,233,16,10
recsys_prof_rank,233,17,80
recsys_prof_rank,233,18,71
recsys_prof_rank,233,19,22
recsys_prof_rank,233,20,1
recsys_prof_rank,234,1,50
recsys_prof_rank,234,2,69
recsys_prof_rank,234,3,12
recsys_prof_rank,234,4,73
recsys_prof_rank,234,5,81
recsys_prof_rank,234,6,63
recsys_prof_rank,234,7,114
recsys_prof_rank,234,8,43
recsys_prof_rank,234,9,141
recsys_prof_rank,234,10,194
recsys_prof_rank,234,11,46
recsys_prof_rank,234,12,126
recsys_prof_rank,234,13,17
recsys_prof_rank,234,14,3
recsys_prof_rank,234,15,59
recsys_prof_rank,234,16,18
recsys_prof_rank,234,17,1
recsys_prof_rank,234,18,48
recsys_prof_rank,234,19,10
recsys_prof_rank,234,20,11
recsys_prof_rank,235,1,17
recsys_prof_rank,235,2,151
recsys_prof_rank,235,3,93
recsys_prof_rank,235,4,18
recsys_prof_rank,235,5,34
recsys_prof_rank,235,6,37
recsys_prof_rank,235,7,20
recsys_prof_rank,235,8,19
recsys_prof_rank,235,9,51
recsys_prof_rank,235,10,53
recsys_prof_rank,235,11,125
recsys_prof_rank,235,12,10
recsys_prof_rank,235,13,15
recsys_prof_rank,235,14,71
recsys_prof_rank,235,15,80
recsys_prof_rank,235,16,160
recsys_prof_rank,235,17,61
recsys_prof_rank,235,18,1
recsys_prof_rank,235,19,11
recsys_prof_rank,235,20,3
recsys_prof_rank,236,1,9
recsys_prof_rank,236,2,84
recsys_prof_rank,236,3,22
recsys_prof_rank,236,4,32
recsys_prof_rank,236,5,46
recsys_prof_rank,236,6,43
recsys_prof_rank,236,7,68
recsys_prof_rank,236,8,103
recsys_prof_rank,236,9,118
recsys_prof_rank,236,10,150
recsys_prof_rank,236,11,174
recsys_prof_rank,236,12,1
recsys_prof_rank,236,13,11
recsys_prof_rank,236,14,119
recsys_prof_rank,236,15,113
recsys_prof_rank,236,16,2
recsys_prof_rank,236,17,92
recsys_prof_rank,236,18,17
recsys_prof_rank,236,19,66
recsys_prof_rank,236,20,10
recsys_prof_rank,237,1,15
recsys_prof_rank,237,2,108
recsys_prof_rank,237,3,27
recsys_prof_rank,237,4,110
recsys_prof_rank,237,5,104
recsys_prof_rank,237,6,107
recsys_prof_rank,237,7,101
recsys_prof_rank,237,8,111
recsys_prof_rank,237,9,106
recsys_prof_rank,237,10,109
recsys_prof_rank,237,11,129
recsys_prof_rank,237,12,10
recsys_prof_rank,237,13,123
recsys_prof_rank,237,14,83
recsys_prof_rank,237,15,2
recsys_prof_rank,237,16,76
recsys_prof_rank,237,17,130
recsys_prof_rank,237,18,133
recsys_prof_rank,237,19,22
recsys_prof_rank,237,20,26
recsys_prof_rank,238,1,2
recsys_prof_rank,238,2,133
recsys_prof_rank,238,3,166
recsys_prof_rank,238,4,108
recsys_prof_rank,238,5,110
recsys_prof_rank,238,6,111
recsys_prof_rank,238,7,152
recsys_prof_rank,238,8,107
recsys_prof_rank,238,9,104
recsys_prof_rank,238,10,143
recsys_prof_rank,238,11,106
recsys_prof_rank,238,12,57
recsys_prof_rank,238,13,109
recsys_prof_rank,238,14,10
recsys_prof_rank,238,15,130
recsys_prof_rank,238,16,147
recsys_prof_rank,238,17,66
recsys_prof_rank,238,18,80
recsys_prof_rank,238,19,26
recsys_prof_rank,238,20,20
recsys_prof_rank,239,1,102
recsys_prof_rank,239,2,180
recsys_prof_rank,239,3,169
recsys_prof_rank,239,4,183
recsys_prof_rank,239,5,9
recsys_prof_rank,239,6,22
recsys_prof_rank,239,7,2
recsys_prof_rank,239,8,17
recsys_prof_rank,239,9,1
recsys_prof_rank,239,10,10
recsys_prof_rank,239,11,26
recsys_prof_rank,239,12,18
recsys_prof_rank,239,13,34
recsys_prof_rank,239,14,15
recsys_prof_rank,239,15,11
recsys_prof_rank,239,16,57
recsys_prof_rank,239,17,20
recsys_prof_rank,239,18,46
recsys_prof_rank,239,19,19
recsys_prof_rank,239,20,36
recsys_prof_rank,240,1,145
recsys_prof_rank,240,2,26
recsys_prof_rank,240,3,22
recsys_prof_rank,240,4,66
recsys_prof_rank,240,5,31
recsys_prof_rank,240,6,9
recsys_prof_rank,240,7,2
recsys_prof_rank,240,8,92
recsys_prof_rank,240,9,10
recsys_prof_rank,240,10,57
recsys_prof_rank,240,11,84
recsys_prof_rank,240,12,1
recsys_prof_rank,240,13,138
recsys_prof_rank,240,14,11
recsys_prof_rank,240,15,51
recsys_prof_rank,240,16,46
recsys_prof_rank,240,17,119
recsys_prof_rank,240,18,113
recsys_prof_rank,240,19,86
recsys_prof_rank,240,20,32
recsys_prof_rank,241,1,2
recsys_prof_rank,241,2,133
recsys_prof_rank,241,3,166
recsys_prof_rank,241,4,108
recsys_prof_rank,241,5,110
recsys_prof_rank,241,6,111
recsys_prof_rank,241,7,107
recsys_prof_rank,241,8,106
recsys_prof_rank,241,9,57
recsys_prof_rank,241,10,104
recsys_prof_rank,241,11,109
recsys_prof_rank,241,12,152
recsys_prof_rank,241,13,143
recsys_prof_rank,241,14,130
recsys_prof_rank,241,15,147
recsys_prof_rank,241,16,26
recsys_prof_rank,241,17,10
recsys_prof_rank,241,18,66
recsys_prof_rank,241,19,80
recsys_prof_rank,241,20,20
recsys_prof_rank,242,1,2
recsys_prof_rank,242,2,108
recsys_prof_rank,242,3,152
recsys_prof_rank,242,4,106
recsys_prof_rank,242,5,57
recsys_prof_rank,242,6,143
recsys_prof_rank,242,7,130
recsys_prof_rank,242,8,133
recsys_prof_rank,242,9,10
recsys_prof_rank,242,10,20
recsys_prof_rank,242,11,147
recsys_prof_rank,242,12,166
recsys_prof_rank,242,13,71
recsys_prof_rank,242,14,19
recsys_prof_rank,242,15,26
recsys_prof_rank,242,16,80
recsys_prof_rank,242,17,66
recsys_prof_rank,242,18,92
recsys_prof_rank,242,19,63
recsys_prof_rank,242,20,175
recsys_prof_rank,243,1,9
recsys_prof_rank,243,2,84
recsys_prof_rank,243,3,22
recsys_prof_rank,243,4,46
recsys_prof_rank,243,5,32
recsys_prof_rank,243,6,68
recsys_prof_rank,243,7,145
recsys_prof_rank,243,8,103
recsys_prof_rank,243,9,26
recsys_prof_rank,243,10,174
recsys_prof_rank,243,11,31
recsys_prof_rank,243,12,92
recsys_prof_rank,243,13,66
recsys_prof_rank,243,14,2
recsys_prof_rank,243,15,199
recsys_prof_rank,243,16,10
recsys_prof_rank,243,17,43
recsys_prof_rank,243,18,1
recsys_prof_rank,243,19,11
recsys_prof_rank,243,20,138
recsys_prof_rank,244,1,2
recsys_prof_rank,244,2,133
recsys_prof_rank,244,3,166
recsys_prof_rank,244,4,110
recsys_prof_rank,244,5,108
recsys_prof_rank,244,6,111
recsys_prof_rank,244,7,106
recsys_prof_rank,244,8,57
recsys_prof_rank,244,9,104
recsys_prof_rank,244,10,107
recsys_prof_rank,244,11,109
recsys_prof_rank,244,12,152
recsys_prof_rank,244,13,143
recsys_prof_rank,244,14,147
recsys_prof_rank,244,15,130
recsys_prof_rank,244,16,26
recsys_prof_rank,244,17,66
recsys_prof_rank,244,18,10
recsys_prof_rank,244,19,80
recsys_prof_rank,244,20,1
recsys_prof_rank,245,1,36
recsys_prof_rank,245,2,62
recsys_prof_rank,245,3,61
recsys_prof_rank,245,4,102
recsys_prof_rank,245,5,71
recsys_prof_rank,245,6,2
recsys_prof_rank,245,7,34
recsys_prof_rank,245,8,53
recsys_prof_rank,245,9,17
recsys_prof_rank,245,10,125
recsys_prof_rank,245,11,15
recsys_prof_rank,245,12,1
recsys_prof_rank,245,13,26
recsys_prof_rank,245,14,10
recsys_prof_rank,245,15,66
recsys_prof_rank,245,16,22
recsys_prof_rank,245,17,11
recsys_prof_rank,245,18,20
recsys_prof_rank,245,19,9
recsys_prof_rank,245,20,19
recsys_prof_rank,246,1,26
recsys_prof_rank,246,2,2
recsys_prof_rank,246,3,145
recsys_prof_rank,246,4,22
recsys_prof_rank,246,5,10
recsys_prof_rank,246,6,57
recsys_prof_rank,246,7,171
recsys_prof_rank,246,8,80
recsys_prof_rank,246,9,107
recsys_prof_rank,246,10,111
recsys_prof_rank,246,11,110
recsys_prof_rank,246,12,109
recsys_prof_rank,246,13,31
recsys_prof_rank,246,14,104
recsys_prof_rank,246,15,92
recsys_prof_rank,246,16,9
recsys_prof_rank,246,17,103
recsys_prof_rank,246,18,84
recsys_prof_rank,246,19,1
recsys_prof_rank,246,20,11
recsys_prof_rank,247,1,18
recsys_prof_rank,247,2,34
recsys_prof_rank,247,3,17
recsys_prof_rank,247,4,53
recsys_prof_rank,247,5,51
recsys_prof_rank,247,6,19
recsys_prof_rank,247,7,93
recsys_prof_rank,247,8,151
recsys_prof_rank,247,9,125
recsys_prof_rank,247,10,9
recsys_prof_rank,247,11,22
recsys_prof_rank,247,12,1
recsys_prof_rank,247,13,176
recsys_prof_rank,247,14,11
recsys_prof_rank,247,15,20
recsys_prof_rank,247,16,46
recsys_prof_rank,247,17,32
recsys_prof_rank,247,18,3
recsys_prof_rank,247,19,37
recsys_prof_rank,247,20,49
recsys_prof_rank,248,1,108
recsys_prof_rank,248,2,106
recsys_prof_rank,248,3,133
recsys_prof_rank,248,4,2
recsys_prof_rank,248,5,130
recsys_prof_rank,248,6,166
recsys_prof_rank,248,7,147
recsys_prof_rank,248,8,104
recsys_prof_rank,248,9,111
recsys_prof_rank,248,10,175
recsys_prof_rank,248,11,110
recsys_prof_rank,248,12,107
recsys_prof_rank,248,13,109
recsys_prof_rank,248,14,57
recsys_prof_rank,248,15,143
recsys_prof_rank,248,16,152
recsys_prof_rank,248,17,19
recsys_prof_rank,248,18,10
recsys_prof_rank,248,19,20
recsys_prof_rank,248,20,15
recsys_prof_rank,249,1,9
recsys_prof_rank,249,2,84
recsys_prof_rank,249,3,22
recsys_prof_rank,249,4,46
recsys_prof_rank,249,5,145
recsys_prof_rank,249,6,32
recsys_prof_rank,249,7,26
recsys_prof_rank,249,8,2
recsys_prof_rank,249,9,68
recsys_prof_rank,249,10,103
recsys_prof_rank,249,11,66
recsys_prof_rank,249,12,92
recsys_prof_rank,249,13,31
recsys_prof_rank,249,14,174
recsys_prof_rank,249,15,57
recsys_prof_rank,249,16,10
recsys_prof_rank,249,17,43
recsys_prof_rank,249,18,1
recsys_prof_rank,249,19,138
recsys_prof_rank,249,20,11
recsys_prof_rank,250,1,50
recsys_prof_rank,250,2,69
recsys_prof_rank,250,3,165
recsys_prof_rank,250,4,73
recsys_prof_rank,250,5,63
recsys_prof_rank,250,6,12
recsys_prof_rank,250,7,46
recsys_prof_rank,250,8,114
recsys_prof_rank,250,9,43
recsys_prof_rank,250,10,81
recsys_prof_rank,250,11,194
recsys_prof_rank,250,12,141
recsys_prof_rank,250,13,126
recsys_prof_rank,250,14,3
recsys_prof_rank,250,15,59
recsys_prof_rank,250,16,48
recsys_prof_rank,250,17,62
recsys_prof_rank,250,18,17
recsys_prof_rank,250,19,1
recsys_prof_rank,250,20,76
recsys_prof_rank,251,1,111
recsys_prof_rank,251,2,107
recsys_prof_rank,251,3,109
recsys_prof_rank,251,4,110
recsys_prof_rank,251,5,104
recsys_prof_rank,251,6,133
recsys_prof_rank,251,7,2
recsys_prof_rank,251,8,1
recsys_prof_rank,251,9,15
recsys_prof_rank,251,10,11
recsys_prof_rank,251,11,9
recsys_prof_rank,251,12,166
recsys_prof_rank,251,13,49
recsys_prof_rank,251,14,26
recsys_prof_rank,251,15,10
recsys_prof_rank,251,16,108
recsys_prof_rank,251,17,27
recsys_prof_rank,251,18,57
recsys_prof_rank,251,19,101
recsys_prof_rank,251,20,92
recsys_prof_rank,252,1,36
recsys_prof_rank,252,2,61
recsys_prof_rank,252,3,34
recsys_prof_rank,252,4,62
recsys_prof_rank,252,5,102
recsys_prof_rank,252,6,53
recsys_prof_rank,252,7,71
recsys_prof_rank,252,8,125
recsys_prof_rank,252,9,165
recsys_prof_rank,252,10,66
recsys_prof_rank,252,11,22
recsys_prof_rank,252,12,9
recsys_prof_rank,252,13,2
recsys_prof_rank,252,14,17
recsys_prof_rank,252,15,1
recsys_prof_rank,252,16,10
recsys_prof_rank,252,17,18
recsys_prof_rank,252,18,26
recsys_prof_rank,252,19,11
recsys_prof_rank,252,20,15
recsys_prof_rank,253,1,9
recsys_prof_rank,253,2,84
recsys_prof_rank,253,3,22
recsys_prof_rank,253,4,32
recsys_prof_rank,253,5,46
recsys_prof_rank,253,6,68
recsys_prof_rank,253,7,103
recsys_prof_rank,253,8,145
recsys_prof_rank,253,9,26
recsys_prof_rank,253,10,66
recsys_prof_rank,253,11,92
recsys_prof_rank,253,12,31
recsys_prof_rank,253,13,174
recsys_prof_rank,253,14,2
recsys_prof_rank,253,15,199
recsys_prof_rank,253,16,10
recsys_prof_rank,253,17,43
recsys_prof_rank,253,18,1
recsys_prof_rank,253,19,138
recsys_prof_rank,253,20,11
recsys_prof_rank,254,1,36
recsys_prof_rank,254,2,61
recsys_prof_rank,254,3,62
recsys_prof_rank,254,4,102
recsys_prof_rank,254,5,34
recsys_prof_rank,254,6,53
recsys_prof_rank,254,7,71
recsys_prof_rank,254,8,125
recsys_prof_rank,254,9,189
recsys_prof_rank,254,10,66
recsys_prof_rank,254,11,161
recsys_prof_rank,254,12,165
recsys_prof_rank,254,13,2
recsys_prof_rank,254,14,22
recsys_prof_rank,254,15,17
recsys_prof_rank,254,16,26
recsys_prof_rank,254,17,1
recsys_prof_rank,254,18,11
recsys_prof_rank,254,19,9
recsys_prof_rank,254,20,10
recsys_prof_rank,255,1,50
recsys_prof_rank,255,2,69
recsys_prof_rank,255,3,12
recsys_prof_rank,255,4,81
recsys_prof_rank,255,5,63
recsys_prof_rank,255,6,194
recsys_prof_rank,255,7,114
recsys_prof_rank,255,8,73
recsys_prof_rank,255,9,165
recsys_prof_rank,255,10,141
recsys_prof_rank,255,11,43
recsys_prof_rank,255,12,159
recsys_prof_rank,255,13,177
recsys_prof_rank,255,14,150
recsys_prof_rank,255,15,126
recsys_prof_rank,255,16,46
recsys_prof_rank,255,17,59
recsys_prof_rank,255,18,48
recsys_prof_rank,255,19,1
recsys_prof_rank,255,20,11
recsys_prof_rank,256,1,2
recsys_prof_rank,256,2,152
recsys_prof_rank,256,3,57
recsys_prof_rank,256,4,9
recsys_prof_rank,256,5,143
recsys_prof_rank,256,6,133
recsys_prof_rank,256,7,192
recsys_prof_rank,256,8,1
recsys_prof_rank,256,9,10
recsys_prof_rank,256,10,166
recsys_prof_rank,256,11,11
recsys_prof_rank,256,12,80
recsys_prof_rank,256,13,20
recsys_prof_rank,256,14,26
recsys_prof_rank,256,15,71
recsys_prof_rank,256,16,92
recsys_prof_rank,256,17,19
recsys_prof_rank,256,18,43
recsys_prof_rank,256,19,63
recsys_prof_rank,256,20,66
recsys_prof_rank,257,1,50
recsys_prof_rank,257,2,69
recsys_prof_rank,257,3,12
recsys_prof_rank,257,4,81
recsys_prof_rank,257,5,114
recsys_prof_rank,257,6,73
recsys_prof_rank,257,7,63
recsys_prof_rank,257,8,43
recsys_prof_rank,257,9,141
recsys_prof_rank,257,10,194
recsys_prof_rank,257,11,150
recsys_prof_rank,257,12,46
recsys_prof_rank,257,13,177
recsys_prof_rank,257,14,159
recsys_prof_rank,257,15,126
recsys_prof_rank,257,16,3
recsys_prof_rank,257,17,1
recsys_prof_rank,257,18,11
recsys_prof_rank,257,19,17
recsys_prof_rank,257,20,18
recsys_prof_rank,258,1,9
recsys_prof_rank,258,2,84
recsys_prof_rank,258,3,22
recsys_prof_rank,258,4,46
recsys_prof_rank,258,5,32
recsys_prof_rank,258,6,103
recsys_prof_rank,258,7,68
recsys_prof_rank,258,8,145
recsys_prof_rank,258,9,26
recsys_prof_rank,258,10,66
recsys_prof_rank,258,11,2
recsys_prof_rank,258,12,174
recsys_prof_rank,258,13,31
recsys_prof_rank,258,14,92
recsys_prof_rank,258,15,10
recsys_prof_rank,258,16,199
recsys_prof_rank,258,17,57
recsys_prof_rank,258,18,43
recsys_prof_rank,258,19,1
recsys_prof_rank,258,20,11
recsys_prof_rank,259,1,22
recsys_prof_rank,259,2,9
recsys_prof_rank,259,3,84
recsys_prof_rank,259,4,32
recsys_prof_rank,259,5,46
recsys_prof_rank,259,6,68
recsys_prof_rank,259,7,103
recsys_prof_rank,259,8,26
recsys_prof_rank,259,9,2
recsys_prof_rank,259,10,191
recsys_prof_rank,259,11,174
recsys_prof_rank,259,12,31
recsys_prof_rank,259,13,15
recsys_prof_rank,259,14,57
recsys_prof_rank,259,15,199
recsys_prof_rank,259,16,10
recsys_prof_rank,259,17,145
recsys_prof_rank,259,18,43
recsys_prof_rank,259,19,118
recsys_prof_rank,259,20,126
recsys_prof_rank,260,1,36
recsys_prof_rank,260,2,62
recsys_prof_rank,260,3,2
recsys_prof_rank,260,4,17
recsys_prof_rank,260,5,61
recsys_prof_rank,260,6,1
recsys_prof_rank,260,7,22
recsys_prof_rank,260,8,9
recsys_prof_rank,260,9,10
recsys_prof_rank,260,10,26
recsys_prof_rank,260,11,15
recsys_prof_rank,260,12,20
recsys_prof_rank,260,13,11
recsys_prof_rank,260,14,18
recsys_prof_rank,260,15,57
recsys_prof_rank,260,16,102
recsys_prof_rank,260,17,37
recsys_prof_rank,260,18,19
recsys_prof_rank,260,19,31
recsys_prof_rank,260,20,3
recsys_prof_rank,261,1,36
recsys_prof_rank,261,2,61
recsys_prof_rank,261,3,62
recsys_prof_rank,261,4,34
recsys_prof_rank,261,5,53
recsys_prof_rank,261,6,102
recsys_prof_rank,261,7,71
recsys_prof_rank,261,8,66
recsys_prof_rank,261,9,125
recsys_prof_rank,261,10,189
recsys_prof_rank,261,11,161
recsys_prof_rank,261,12,165
recsys_prof_rank,261,13,180
recsys_prof_rank,261,14,17
recsys_prof_rank,261,15,20
recsys_prof_rank,261,16,2
recsys_prof_rank,261,17,1
recsys_prof_rank,261,18,26
recsys_prof_rank,261,19,19
recsys_prof_rank,261,20,11
recsys_prof_rank,262,1,145
recsys_prof_rank,262,2,22
recsys_prof_rank,262,3,9
recsys_prof_rank,262,4,26
recsys_prof_rank,262,5,31
recsys_prof_rank,262,6,2
recsys_prof_rank,262,7,92
recsys_prof_rank,262,8,84
recsys_prof_rank,262,9,66
recsys_prof_rank,262,10,10
recsys_prof_rank,262,11,57
recsys_prof_rank,262,12,1
recsys_prof_rank,262,13,138
recsys_prof_rank,262,14,11
recsys_prof_rank,262,15,51
recsys_prof_rank,262,16,46
recsys_prof_rank,262,17,86
recsys_prof_rank,262,18,32
recsys_prof_rank,262,19,113
recsys_prof_rank,262,20,119
recsys_prof_rank,263,1,169
recsys_prof_rank,263,2,183
recsys_prof_rank,263,3,160
recsys_prof_rank,263,4,9
recsys_prof_rank,263,5,20
recsys_prof_rank,263,6,37
recsys_prof_rank,263,7,22
recsys_prof_rank,263,8,59
recsys_prof_rank,263,9,17
recsys_prof_rank,263,10,18
recsys_prof_rank,263,11,1
recsys_prof_rank,263,12,51
recsys_prof_rank,263,13,2
recsys_prof_rank,263,14,32
recsys_prof_rank,263,15,34
